ENTITY_ID,email_address,location,ip_address,account_balance,EVENT_TIMESTAMP,account_id,phone_number,transaction_id,EVENT_ID,transaction_date,transaction_amount,ENTITY_TYPE,email,transaction_type,transaction_duration
user-123,user@example.com,Baltimore,139.23.212.102,1663.31,2025-04-14T18:00:00Z,AC00086,19207503166,TX000566,event-001,4:30:00 PM,29.38,customer,jalarsen5@wisc.edu,Credit,63
user-123,user@example.com,Denver,219.31.152.129,711.66,2025-04-14T18:00:00Z,AC00216,19207503166,TX000567,event-001,4:44:00 PM,319.85,customer,jalarsen5@wisc.edu,Debit,148
user-123,user@example.com,Los Angeles,161.168.126.136,2403.25,2025-04-14T18:00:00Z,AC00240,19204759351,TX000568,event-001,6:50:00 PM,350.14,customer,dduan6@wisc.edu,Credit,38
user-123,user@example.com,Virginia Beach,154.48.233.165,5957.37,2025-04-14T18:00:00Z,AC00298,16089822157,TX000569,event-001,6:49:00 PM,163.94,customer,wlee298@wisc.edu,Credit,73
user-123,user@example.com,Oklahoma City,158.135.64.240,801.01,2025-04-14T18:00:00Z,AC00460,19207503166,TX000570,event-001,6:59:00 PM,170.53,customer,jalarsen5@wisc.edu,Debit,58
user-123,user@example.com,Baltimore,177.116.108.246,5711.71,2025-04-14T18:00:00Z,AC00424,19207503166,TX000571,event-001,5:48:00 PM,262.22,customer,jalarsen5@wisc.edu,Credit,136
user-123,user@example.com,Albuquerque,32.71.250.58,928.33,2025-04-14T18:00:00Z,AC00434,19207503166,TX000572,event-001,4:47:00 PM,41.49,customer,jalarsen5@wisc.edu,Debit,13
user-123,user@example.com,Sacramento,171.101.134.74,7365.28,2025-04-14T18:00:00Z,AC00471,17082055170,TX000573,event-001,4:20:00 PM,121.43,customer,jpconnell4@wisc.edu,Credit,243
user-123,user@example.com,Nashville,152.234.65.155,5839.38,2025-04-14T18:00:00Z,AC00461,17082055170,TX000574,event-001,4:16:00 PM,350.46,customer,jpconnell4@wisc.edu,Debit,165
user-123,user@example.com,El Paso,133.223.159.151,5116.98,2025-04-14T18:00:00Z,AC00188,16089822157,TX000575,event-001,4:42:00 PM,220.41,customer,wlee298@wisc.edu,Credit,155
user-123,user@example.com,Seattle,189.248.139.91,3641.07,2025-04-14T18:00:00Z,AC00013,19207503166,TX000576,event-001,4:52:00 PM,33.46,customer,jalarsen5@wisc.edu,Debit,111
user-123,user@example.com,Denver,80.247.6.83,1352.19,2025-04-14T18:00:00Z,AC00345,17082055170,TX000577,event-001,4:06:00 PM,104.79,customer,jpconnell4@wisc.edu,Debit,223
user-123,user@example.com,Fresno,144.91.150.133,7299.86,2025-04-14T18:00:00Z,AC00013,15623103722,TX000578,event-001,4:48:00 PM,246.27,customer,rshart@wisc.edu,Debit,141
user-123,user@example.com,Dallas,68.254.244.208,1503.56,2025-04-14T18:00:00Z,AC00296,17082055170,TX000579,event-001,4:45:00 PM,48.85,customer,jpconnell4@wisc.edu,Debit,176
user-123,user@example.com,Charlotte,197.23.128.119,5943.13,2025-04-14T18:00:00Z,AC00192,19204759351,TX000580,event-001,4:27:00 PM,332,customer,dduan6@wisc.edu,Debit,17
user-123,user@example.com,Memphis,110.243.14.36,895.66,2025-04-14T18:00:00Z,AC00378,16089822157,TX000581,event-001,4:49:00 PM,118.1,customer,wlee298@wisc.edu,Debit,167
user-123,user@example.com,Las Vegas,152.140.239.181,5669.1,2025-04-14T18:00:00Z,AC00205,15623103722,TX000582,event-001,4:54:00 PM,84.59,customer,rshart@wisc.edu,Credit,10
user-123,user@example.com,Jacksonville,170.225.23.251,1061.96,2025-04-14T18:00:00Z,AC00475,17082055170,TX000583,event-001,5:31:00 PM,295.64,customer,jpconnell4@wisc.edu,Debit,82
user-123,user@example.com,Philadelphia,218.54.207.160,1592.94,2025-04-14T18:00:00Z,AC00022,19207503166,TX000584,event-001,4:27:00 PM,514.33,customer,jalarsen5@wisc.edu,Debit,160
user-123,user@example.com,San Antonio,90.111.245.138,6215.96,2025-04-14T18:00:00Z,AC00150,19204759351,TX000585,event-001,6:23:00 PM,992.17,customer,dduan6@wisc.edu,Debit,169
user-123,user@example.com,Washington,47.82.77.181,6171.89,2025-04-14T18:00:00Z,AC00362,16089822157,TX000586,event-001,5:04:00 PM,94.59,customer,wlee298@wisc.edu,Debit,34
user-123,user@example.com,Columbus,157.47.114.20,5987.67,2025-04-14T18:00:00Z,AC00170,15623103722,TX000587,event-001,4:09:00 PM,80.43,customer,rshart@wisc.edu,Debit,157
user-123,user@example.com,Virginia Beach,51.250.122.123,14783.33,2025-04-14T18:00:00Z,AC00429,17082055170,TX000588,event-001,4:51:00 PM,54.25,customer,jpconnell4@wisc.edu,Debit,37
user-123,user@example.com,Dallas,38.210.156.148,4708.29,2025-04-14T18:00:00Z,AC00418,17082055170,TX000589,event-001,5:31:00 PM,178.88,customer,jpconnell4@wisc.edu,Credit,93
user-123,user@example.com,Kansas City,73.54.203.165,1806,2025-04-14T18:00:00Z,AC00144,17082055170,TX000590,event-001,6:37:00 PM,518.85,customer,jpconnell4@wisc.edu,Debit,82
user-123,user@example.com,Louisville,38.166.40.246,13240.72,2025-04-14T18:00:00Z,AC00449,19207503166,TX000591,event-001,4:24:00 PM,10.65,customer,jalarsen5@wisc.edu,Debit,161
user-123,user@example.com,Tucson,97.4.209.133,1196.07,2025-04-14T18:00:00Z,AC00057,16089822157,TX000592,event-001,4:19:00 PM,198.62,customer,wlee298@wisc.edu,Credit,84
user-123,user@example.com,Miami,221.23.158.87,1408.07,2025-04-14T18:00:00Z,AC00426,16089822157,TX000593,event-001,6:27:00 PM,107.03,customer,wlee298@wisc.edu,Debit,73
user-123,user@example.com,Fort Worth,13.30.106.126,271.78,2025-04-14T18:00:00Z,AC00039,15623103722,TX000594,event-001,5:59:00 PM,139.57,customer,rshart@wisc.edu,Debit,263
user-123,user@example.com,Milwaukee,207.157.126.125,9419.27,2025-04-14T18:00:00Z,AC00051,19204759351,TX000595,event-001,5:24:00 PM,312.47,customer,dduan6@wisc.edu,Debit,148
user-123,user@example.com,Dallas,130.92.201.49,9551.64,2025-04-14T18:00:00Z,AC00471,19204759351,TX000596,event-001,5:00:00 PM,346.11,customer,dduan6@wisc.edu,Debit,213
user-123,user@example.com,Charlotte,113.21.93.28,1070.47,2025-04-14T18:00:00Z,AC00039,19204759351,TX000597,event-001,5:21:00 PM,138.06,customer,dduan6@wisc.edu,Debit,159
user-123,user@example.com,New York,60.153.124.80,9374.24,2025-04-14T18:00:00Z,AC00274,17082055170,TX000598,event-001,5:09:00 PM,158.02,customer,jpconnell4@wisc.edu,Debit,120
user-123,user@example.com,Chicago,5.252.94.135,4253.18,2025-04-14T18:00:00Z,AC00095,19207503166,TX000599,event-001,4:43:00 PM,830.01,customer,jalarsen5@wisc.edu,Credit,96
user-123,user@example.com,Oklahoma City,10.191.172.154,6981.03,2025-04-14T18:00:00Z,AC00211,19207503166,TX000600,event-001,6:41:00 PM,435.5,customer,jalarsen5@wisc.edu,Debit,112
user-123,user@example.com,Raleigh,187.52.200.18,10483.93,2025-04-14T18:00:00Z,AC00184,17082055170,TX000601,event-001,5:06:00 PM,110.49,customer,jpconnell4@wisc.edu,Debit,48
user-123,user@example.com,Denver,104.155.121.252,9588.07,2025-04-14T18:00:00Z,AC00436,15623103722,TX000602,event-001,4:30:00 PM,329.4,customer,rshart@wisc.edu,Debit,68
user-123,user@example.com,Denver,215.97.143.157,1238.11,2025-04-14T18:00:00Z,AC00107,16089822157,TX000603,event-001,4:55:00 PM,635.4,customer,wlee298@wisc.edu,Debit,106
user-123,user@example.com,San Diego,24.129.74.189,1244.93,2025-04-14T18:00:00Z,AC00203,17082055170,TX000604,event-001,6:56:00 PM,769.97,customer,jpconnell4@wisc.edu,Debit,23
user-123,user@example.com,Colorado Springs,147.125.143.41,1040.25,2025-04-14T18:00:00Z,AC00398,16089822157,TX000605,event-001,5:46:00 PM,175.07,customer,wlee298@wisc.edu,Debit,169
user-123,user@example.com,Las Vegas,160.160.113.117,5757.67,2025-04-14T18:00:00Z,AC00312,19207503166,TX000606,event-001,4:04:00 PM,7.31,customer,jalarsen5@wisc.edu,Debit,282
user-123,user@example.com,Detroit,16.51.235.240,1712.65,2025-04-14T18:00:00Z,AC00225,15623103722,TX000607,event-001,5:02:00 PM,175.15,customer,rshart@wisc.edu,Debit,32
user-123,user@example.com,Oklahoma City,4.101.189.38,1544.88,2025-04-14T18:00:00Z,AC00150,19204759351,TX000608,event-001,4:25:00 PM,32.54,customer,dduan6@wisc.edu,Debit,183
user-123,user@example.com,Dallas,40.198.240.246,13293.83,2025-04-14T18:00:00Z,AC00413,16089822157,TX000609,event-001,6:24:00 PM,121.82,customer,wlee298@wisc.edu,Debit,119
user-123,user@example.com,El Paso,11.167.243.171,8839.67,2025-04-14T18:00:00Z,AC00479,15623103722,TX000610,event-001,6:49:00 PM,56.12,customer,rshart@wisc.edu,Debit,102
user-123,user@example.com,Miami,56.116.189.0,6239.89,2025-04-14T18:00:00Z,AC00078,19204759351,TX000611,event-001,5:37:00 PM,424.7,customer,dduan6@wisc.edu,Credit,178
user-123,user@example.com,Chicago,195.237.152.198,8459.18,2025-04-14T18:00:00Z,AC00242,17082055170,TX000612,event-001,5:50:00 PM,35.16,customer,jpconnell4@wisc.edu,Debit,130
user-123,user@example.com,Miami,205.69.66.135,9073.17,2025-04-14T18:00:00Z,AC00149,16089822157,TX000613,event-001,4:48:00 PM,35.73,customer,wlee298@wisc.edu,Debit,87
user-123,user@example.com,Fort Worth,45.64.74.86,7561.33,2025-04-14T18:00:00Z,AC00084,17082055170,TX000614,event-001,5:24:00 PM,3.44,customer,jpconnell4@wisc.edu,Debit,108
user-123,user@example.com,Fort Worth,28.149.72.129,694.03,2025-04-14T18:00:00Z,AC00466,19204759351,TX000615,event-001,6:11:00 PM,1342.25,customer,dduan6@wisc.edu,Credit,235
user-123,user@example.com,Los Angeles,147.125.143.41,2276.57,2025-04-14T18:00:00Z,AC00359,16089822157,TX000616,event-001,6:00:00 PM,139.03,customer,wlee298@wisc.edu,Credit,81
user-123,user@example.com,San Antonio,198.24.183.157,2791.12,2025-04-14T18:00:00Z,AC00023,17082055170,TX000617,event-001,4:04:00 PM,254.92,customer,jpconnell4@wisc.edu,Credit,169
user-123,user@example.com,Albuquerque,190.164.160.79,9808.97,2025-04-14T18:00:00Z,AC00366,19207503166,TX000618,event-001,5:34:00 PM,115.11,customer,jalarsen5@wisc.edu,Debit,139
user-123,user@example.com,San Francisco,55.154.161.250,6324.09,2025-04-14T18:00:00Z,AC00170,19204759351,TX000619,event-001,4:52:00 PM,171.11,customer,dduan6@wisc.edu,Debit,171
user-123,user@example.com,Oklahoma City,119.105.89.125,13406,2025-04-14T18:00:00Z,AC00130,19207503166,TX000620,event-001,4:13:00 PM,168.54,customer,jalarsen5@wisc.edu,Debit,142
user-123,user@example.com,Miami,76.0.164.168,6581.55,2025-04-14T18:00:00Z,AC00183,15623103722,TX000621,event-001,4:04:00 PM,420.76,customer,rshart@wisc.edu,Debit,76
user-123,user@example.com,Raleigh,201.95.180.152,3140.79,2025-04-14T18:00:00Z,AC00219,19204759351,TX000622,event-001,4:17:00 PM,408.46,customer,dduan6@wisc.edu,Debit,28
user-123,user@example.com,Detroit,62.152.134.92,10357.26,2025-04-14T18:00:00Z,AC00354,15623103722,TX000623,event-001,4:35:00 PM,1162.42,customer,rshart@wisc.edu,Credit,45
user-123,user@example.com,New York,91.204.200.167,461.83,2025-04-14T18:00:00Z,AC00290,15623103722,TX000624,event-001,4:09:00 PM,342.17,customer,rshart@wisc.edu,Credit,247
user-123,user@example.com,Philadelphia,115.30.82.168,5670,2025-04-14T18:00:00Z,AC00425,17082055170,TX000625,event-001,4:37:00 PM,580.71,customer,jpconnell4@wisc.edu,Debit,95
user-123,user@example.com,Atlanta,19.111.192.175,4040.32,2025-04-14T18:00:00Z,AC00370,19204759351,TX000626,event-001,6:11:00 PM,821.54,customer,dduan6@wisc.edu,Credit,36
user-123,user@example.com,Atlanta,81.248.235.147,220.51,2025-04-14T18:00:00Z,AC00454,19207503166,TX000627,event-001,5:07:00 PM,253.47,customer,jalarsen5@wisc.edu,Debit,238
user-123,user@example.com,New York,81.102.230.41,3634.76,2025-04-14T18:00:00Z,AC00403,19204759351,TX000628,event-001,5:53:00 PM,22.81,customer,dduan6@wisc.edu,Debit,75
user-123,user@example.com,Boston,140.94.123.72,7180.48,2025-04-14T18:00:00Z,AC00358,17082055170,TX000629,event-001,5:56:00 PM,266.57,customer,jpconnell4@wisc.edu,Credit,96
user-123,user@example.com,Mesa,34.125.226.63,1389.71,2025-04-14T18:00:00Z,AC00296,15623103722,TX000630,event-001,6:30:00 PM,374.61,customer,rshart@wisc.edu,Credit,37
user-123,user@example.com,Boston,197.23.128.119,5002.7,2025-04-14T18:00:00Z,AC00393,16089822157,TX000631,event-001,4:08:00 PM,339.35,customer,wlee298@wisc.edu,Credit,70
user-123,user@example.com,Columbus,139.23.212.102,9239.12,2025-04-14T18:00:00Z,AC00223,16089822157,TX000632,event-001,4:59:00 PM,810.36,customer,wlee298@wisc.edu,Debit,67
user-123,user@example.com,Memphis,210.98.198.143,666.42,2025-04-14T18:00:00Z,AC00487,19207503166,TX000633,event-001,5:04:00 PM,9.83,customer,jalarsen5@wisc.edu,Debit,86
user-123,user@example.com,Boston,147.119.62.178,11351.64,2025-04-14T18:00:00Z,AC00215,16089822157,TX000634,event-001,5:17:00 PM,135.57,customer,wlee298@wisc.edu,Credit,116
user-123,user@example.com,Detroit,163.58.140.206,7234.15,2025-04-14T18:00:00Z,AC00275,17082055170,TX000635,event-001,5:26:00 PM,340.05,customer,jpconnell4@wisc.edu,Debit,37
user-123,user@example.com,Colorado Springs,128.16.32.183,2049.51,2025-04-14T18:00:00Z,AC00482,19207503166,TX000636,event-001,5:24:00 PM,283.45,customer,jalarsen5@wisc.edu,Debit,127
user-123,user@example.com,New York,109.105.179.186,8865.27,2025-04-14T18:00:00Z,AC00357,19207503166,TX000637,event-001,4:20:00 PM,100.99,customer,jalarsen5@wisc.edu,Debit,114
user-123,user@example.com,Albuquerque,196.244.194.198,3908.47,2025-04-14T18:00:00Z,AC00026,15623103722,TX000638,event-001,4:48:00 PM,90.88,customer,rshart@wisc.edu,Debit,176
user-123,user@example.com,Seattle,11.167.243.171,5587.44,2025-04-14T18:00:00Z,AC00416,19204759351,TX000639,event-001,4:22:00 PM,655.15,customer,dduan6@wisc.edu,Debit,264
user-123,user@example.com,Milwaukee,199.6.127.153,438.75,2025-04-14T18:00:00Z,AC00058,19204759351,TX000640,event-001,5:11:00 PM,320.55,customer,dduan6@wisc.edu,Debit,118
user-123,user@example.com,Phoenix,16.51.235.240,609.6,2025-04-14T18:00:00Z,AC00170,19207503166,TX000641,event-001,4:47:00 PM,41.51,customer,jalarsen5@wisc.edu,Debit,48
user-123,user@example.com,Jacksonville,11.188.75.155,2393.73,2025-04-14T18:00:00Z,AC00262,16089822157,TX000642,event-001,4:49:00 PM,71.53,customer,wlee298@wisc.edu,Credit,39
user-123,user@example.com,Kansas City,162.151.179.167,3914.84,2025-04-14T18:00:00Z,AC00032,19207503166,TX000643,event-001,5:18:00 PM,467.13,customer,jalarsen5@wisc.edu,Credit,45
user-123,user@example.com,Detroit,73.108.76.238,818.36,2025-04-14T18:00:00Z,AC00131,17082055170,TX000644,event-001,5:02:00 PM,235.4,customer,jpconnell4@wisc.edu,Debit,70
user-123,user@example.com,Seattle,37.227.215.145,304.44,2025-04-14T18:00:00Z,AC00176,17082055170,TX000645,event-001,6:57:00 PM,159.32,customer,jpconnell4@wisc.edu,Debit,100
user-123,user@example.com,Philadelphia,190.164.160.79,9553.42,2025-04-14T18:00:00Z,AC00139,16089822157,TX000646,event-001,4:06:00 PM,50.83,customer,wlee298@wisc.edu,Credit,48
user-123,user@example.com,Houston,31.127.129.152,3034.67,2025-04-14T18:00:00Z,AC00056,17082055170,TX000647,event-001,6:03:00 PM,56.89,customer,jpconnell4@wisc.edu,Credit,56
user-123,user@example.com,Jacksonville,170.225.23.251,5515.32,2025-04-14T18:00:00Z,AC00276,19204759351,TX000648,event-001,6:26:00 PM,20.22,customer,dduan6@wisc.edu,Debit,138
user-123,user@example.com,San Antonio,44.197.126.59,1677.01,2025-04-14T18:00:00Z,AC00447,19204759351,TX000649,event-001,5:02:00 PM,50.4,customer,dduan6@wisc.edu,Debit,84
user-123,user@example.com,Los Angeles,134.140.85.231,4055.55,2025-04-14T18:00:00Z,AC00143,17082055170,TX000650,event-001,5:42:00 PM,73.88,customer,jpconnell4@wisc.edu,Debit,131
user-123,user@example.com,San Diego,99.205.173.118,9899.94,2025-04-14T18:00:00Z,AC00139,16089822157,TX000651,event-001,4:21:00 PM,119.61,customer,wlee298@wisc.edu,Debit,53
user-123,user@example.com,Miami,156.96.135.18,756.74,2025-04-14T18:00:00Z,AC00208,17082055170,TX000652,event-001,4:26:00 PM,1241.05,customer,jpconnell4@wisc.edu,Debit,129
user-123,user@example.com,Raleigh,20.147.6.179,2620.74,2025-04-14T18:00:00Z,AC00426,15623103722,TX000653,event-001,4:38:00 PM,116.58,customer,rshart@wisc.edu,Debit,247
user-123,user@example.com,Portland,207.157.126.125,11090.24,2025-04-14T18:00:00Z,AC00423,19204759351,TX000654,event-001,5:48:00 PM,1919.11,customer,dduan6@wisc.edu,Debit,161
user-123,user@example.com,Nashville,121.67.144.20,2174.16,2025-04-14T18:00:00Z,AC00381,19207503166,TX000655,event-001,4:21:00 PM,391.96,customer,jalarsen5@wisc.edu,Debit,79
user-123,user@example.com,Virginia Beach,51.196.87.214,7854.1,2025-04-14T18:00:00Z,AC00458,19204759351,TX000656,event-001,5:49:00 PM,156.26,customer,dduan6@wisc.edu,Credit,160
user-123,user@example.com,Oklahoma City,183.39.94.209,8253.65,2025-04-14T18:00:00Z,AC00014,19204759351,TX000657,event-001,5:04:00 PM,427,customer,dduan6@wisc.edu,Credit,163
user-123,user@example.com,Tucson,16.94.155.46,874.15,2025-04-14T18:00:00Z,AC00071,16089822157,TX000658,event-001,6:58:00 PM,443.68,customer,wlee298@wisc.edu,Debit,137
user-123,user@example.com,Philadelphia,78.69.172.205,6043.25,2025-04-14T18:00:00Z,AC00054,16089822157,TX000659,event-001,5:27:00 PM,101.76,customer,wlee298@wisc.edu,Debit,26
user-123,user@example.com,Charlotte,165.35.58.173,2766.12,2025-04-14T18:00:00Z,AC00182,15623103722,TX000660,event-001,4:44:00 PM,67.57,customer,rshart@wisc.edu,Debit,107
user-123,user@example.com,Denver,6.44.165.160,8171.26,2025-04-14T18:00:00Z,AC00257,19204759351,TX000661,event-001,5:10:00 PM,326.29,customer,dduan6@wisc.edu,Debit,179
user-123,user@example.com,Sacramento,218.238.171.184,5401.21,2025-04-14T18:00:00Z,AC00006,19204759351,TX000662,event-001,5:28:00 PM,158.56,customer,dduan6@wisc.edu,Debit,100
user-123,user@example.com,Memphis,81.248.235.147,3548.02,2025-04-14T18:00:00Z,AC00424,17082055170,TX000663,event-001,5:50:00 PM,56.02,customer,jpconnell4@wisc.edu,Debit,142
user-123,user@example.com,Portland,191.25.177.160,160.83,2025-04-14T18:00:00Z,AC00131,19207503166,TX000664,event-001,5:11:00 PM,288.28,customer,jalarsen5@wisc.edu,Debit,36
user-123,user@example.com,Portland,3.77.114.6,752.25,2025-04-14T18:00:00Z,AC00133,16089822157,TX000665,event-001,6:35:00 PM,245.67,customer,wlee298@wisc.edu,Credit,107
user-123,user@example.com,Los Angeles,40.244.94.218,2459.84,2025-04-14T18:00:00Z,AC00393,17082055170,TX000666,event-001,4:57:00 PM,152.18,customer,jpconnell4@wisc.edu,Credit,176
user-123,user@example.com,El Paso,193.221.15.59,469.12,2025-04-14T18:00:00Z,AC00361,15623103722,TX000667,event-001,4:16:00 PM,114.35,customer,rshart@wisc.edu,Credit,21
user-123,user@example.com,Miami,35.67.21.23,8441.61,2025-04-14T18:00:00Z,AC00092,19207503166,TX000668,event-001,6:03:00 PM,373.27,customer,jalarsen5@wisc.edu,Credit,79
user-123,user@example.com,Portland,77.21.150.75,3806.16,2025-04-14T18:00:00Z,AC00049,19207503166,TX000669,event-001,5:07:00 PM,504.63,customer,jalarsen5@wisc.edu,Debit,168
user-123,user@example.com,Atlanta,9.230.41.239,6133.41,2025-04-14T18:00:00Z,AC00023,15623103722,TX000670,event-001,4:25:00 PM,126.22,customer,rshart@wisc.edu,Debit,77
user-123,user@example.com,Kansas City,13.188.62.74,8802.97,2025-04-14T18:00:00Z,AC00323,15623103722,TX000671,event-001,4:33:00 PM,820.15,customer,rshart@wisc.edu,Debit,181
user-123,user@example.com,Houston,145.76.10.8,14881.77,2025-04-14T18:00:00Z,AC00372,19207503166,TX000672,event-001,4:52:00 PM,986.81,customer,jalarsen5@wisc.edu,Credit,127
user-123,user@example.com,Colorado Springs,143.212.47.226,1106.34,2025-04-14T18:00:00Z,AC00497,19207503166,TX000673,event-001,4:21:00 PM,8.37,customer,jalarsen5@wisc.edu,Debit,135
user-123,user@example.com,Fresno,167.67.137.223,5005.33,2025-04-14T18:00:00Z,AC00130,19207503166,TX000674,event-001,4:36:00 PM,197.49,customer,jalarsen5@wisc.edu,Credit,30
user-123,user@example.com,New York,104.165.213.58,7949.03,2025-04-14T18:00:00Z,AC00034,17082055170,TX000675,event-001,5:17:00 PM,637.97,customer,jpconnell4@wisc.edu,Debit,90
user-123,user@example.com,Seattle,167.67.137.223,259.77,2025-04-14T18:00:00Z,AC00286,15623103722,TX000676,event-001,4:51:00 PM,13.52,customer,rshart@wisc.edu,Debit,65
user-123,user@example.com,San Francisco,182.84.41.229,2114.3,2025-04-14T18:00:00Z,AC00232,16089822157,TX000677,event-001,4:28:00 PM,432.1,customer,wlee298@wisc.edu,Debit,240
user-123,user@example.com,Fort Worth,112.196.12.19,5495.3,2025-04-14T18:00:00Z,AC00182,15623103722,TX000678,event-001,5:20:00 PM,375.17,customer,rshart@wisc.edu,Debit,66
user-123,user@example.com,Fresno,56.116.189.0,8461.46,2025-04-14T18:00:00Z,AC00136,17082055170,TX000679,event-001,4:57:00 PM,642.68,customer,jpconnell4@wisc.edu,Debit,94
user-123,user@example.com,San Jose,35.246.53.10,6870.84,2025-04-14T18:00:00Z,AC00101,19207503166,TX000680,event-001,5:25:00 PM,78.44,customer,jalarsen5@wisc.edu,Credit,292
user-123,user@example.com,Memphis,219.98.242.240,5058.83,2025-04-14T18:00:00Z,AC00328,19204759351,TX000681,event-001,5:53:00 PM,139.72,customer,dduan6@wisc.edu,Debit,201
user-123,user@example.com,San Jose,9.230.41.239,8885,2025-04-14T18:00:00Z,AC00356,16089822157,TX000682,event-001,4:01:00 PM,499.99,customer,wlee298@wisc.edu,Debit,296
user-123,user@example.com,Albuquerque,23.92.205.75,530.81,2025-04-14T18:00:00Z,AC00312,17082055170,TX000683,event-001,4:47:00 PM,10.07,customer,jpconnell4@wisc.edu,Debit,49
user-123,user@example.com,Raleigh,134.222.122.238,9379.53,2025-04-14T18:00:00Z,AC00242,19204759351,TX000684,event-001,4:37:00 PM,120.62,customer,dduan6@wisc.edu,Debit,85
user-123,user@example.com,Nashville,194.88.79.54,6475.13,2025-04-14T18:00:00Z,AC00123,15623103722,TX000685,event-001,5:46:00 PM,578.49,customer,rshart@wisc.edu,Debit,180
user-123,user@example.com,Mesa,90.111.245.138,319.04,2025-04-14T18:00:00Z,AC00071,19207503166,TX000686,event-001,4:08:00 PM,119.3,customer,jalarsen5@wisc.edu,Debit,22
user-123,user@example.com,Phoenix,120.170.93.69,5298.85,2025-04-14T18:00:00Z,AC00370,16089822157,TX000687,event-001,6:21:00 PM,280.92,customer,wlee298@wisc.edu,Debit,168
user-123,user@example.com,Sacramento,61.95.76.233,490.57,2025-04-14T18:00:00Z,AC00330,19207503166,TX000688,event-001,5:19:00 PM,42.42,customer,jalarsen5@wisc.edu,Debit,102
user-123,user@example.com,Fresno,121.67.144.20,11310.27,2025-04-14T18:00:00Z,AC00218,19204759351,TX000689,event-001,4:57:00 PM,77.03,customer,dduan6@wisc.edu,Debit,259
user-123,user@example.com,Seattle,113.115.81.178,3988.75,2025-04-14T18:00:00Z,AC00437,19207503166,TX000690,event-001,4:12:00 PM,22.59,customer,jalarsen5@wisc.edu,Debit,45
user-123,user@example.com,Baltimore,63.191.171.41,7484.32,2025-04-14T18:00:00Z,AC00287,17082055170,TX000691,event-001,4:48:00 PM,568.76,customer,jpconnell4@wisc.edu,Debit,155
user-123,user@example.com,San Jose,42.219.228.159,4815.11,2025-04-14T18:00:00Z,AC00418,16089822157,TX000692,event-001,6:53:00 PM,25.94,customer,wlee298@wisc.edu,Credit,211
user-123,user@example.com,Oklahoma City,160.212.125.105,5963.1,2025-04-14T18:00:00Z,AC00465,19207503166,TX000693,event-001,4:02:00 PM,105.94,customer,jalarsen5@wisc.edu,Debit,207
user-123,user@example.com,Virginia Beach,16.51.235.240,10427,2025-04-14T18:00:00Z,AC00011,16089822157,TX000694,event-001,6:42:00 PM,733.29,customer,wlee298@wisc.edu,Debit,94
user-123,user@example.com,Fresno,11.167.243.171,296.47,2025-04-14T18:00:00Z,AC00432,19204759351,TX000695,event-001,4:18:00 PM,350.15,customer,dduan6@wisc.edu,Credit,195
user-123,user@example.com,Kansas City,72.192.101.196,1100.06,2025-04-14T18:00:00Z,AC00240,17082055170,TX000696,event-001,5:26:00 PM,1151.18,customer,jpconnell4@wisc.edu,Debit,105
user-123,user@example.com,San Diego,77.7.223.184,910.26,2025-04-14T18:00:00Z,AC00497,19204759351,TX000697,event-001,4:11:00 PM,183.67,customer,dduan6@wisc.edu,Debit,238
user-123,user@example.com,Tucson,87.234.36.48,6684.34,2025-04-14T18:00:00Z,AC00026,15623103722,TX000698,event-001,4:47:00 PM,278.27,customer,rshart@wisc.edu,Debit,123
user-123,user@example.com,Austin,41.110.46.150,8524.09,2025-04-14T18:00:00Z,AC00277,15623103722,TX000699,event-001,6:46:00 PM,470.3,customer,rshart@wisc.edu,Debit,88
user-123,user@example.com,Philadelphia,197.52.3.107,5126.65,2025-04-14T18:00:00Z,AC00116,19207503166,TX000700,event-001,5:29:00 PM,261.69,customer,jalarsen5@wisc.edu,Debit,84
user-123,user@example.com,Virginia Beach,86.220.59.252,873.89,2025-04-14T18:00:00Z,AC00367,16089822157,TX000701,event-001,4:29:00 PM,365.04,customer,wlee298@wisc.edu,Debit,94
user-123,user@example.com,Miami,19.228.76.177,7059.77,2025-04-14T18:00:00Z,AC00030,16089822157,TX000702,event-001,4:58:00 PM,211.1,customer,wlee298@wisc.edu,Debit,136
user-123,user@example.com,Denver,60.43.160.195,11991.24,2025-04-14T18:00:00Z,AC00111,16089822157,TX000703,event-001,4:51:00 PM,21.49,customer,wlee298@wisc.edu,Debit,240
user-123,user@example.com,Columbus,163.129.70.210,8086.04,2025-04-14T18:00:00Z,AC00220,17082055170,TX000704,event-001,5:43:00 PM,63.58,customer,jpconnell4@wisc.edu,Debit,199
user-123,user@example.com,San Antonio,141.241.241.128,12626.49,2025-04-14T18:00:00Z,AC00295,17082055170,TX000705,event-001,4:25:00 PM,321.86,customer,jpconnell4@wisc.edu,Debit,167
user-123,user@example.com,Jacksonville,57.141.198.111,1730.28,2025-04-14T18:00:00Z,AC00137,16089822157,TX000706,event-001,4:17:00 PM,12.11,customer,wlee298@wisc.edu,Debit,127
user-123,user@example.com,Milwaukee,166.79.195.157,3143.17,2025-04-14T18:00:00Z,AC00004,15623103722,TX000707,event-001,6:49:00 PM,642.54,customer,rshart@wisc.edu,Debit,28
user-123,user@example.com,Las Vegas,144.91.150.133,1242.49,2025-04-14T18:00:00Z,AC00442,17082055170,TX000708,event-001,4:47:00 PM,210.45,customer,jpconnell4@wisc.edu,Debit,146
